Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
139	Primary Green	Lee Filters	#4BC300	0.017	0.014	0.013	0.011	0.01	0.01	0.01	0.01	0.012	0.015	0.019	0.033	0.068	0.151	0.375	0.923	2.14	4.439	8.097	13.157	18.975	24.559	29.735	32.946	34.249	34.425	32.495	29.024	24.905	19.975	14.692	10.016	6.399	3.798	2.204	1.255	0.727	0.405	0.206	0.098	0.046	0.024	0.018	0.014	0.014	0.013	0.016	0.021	0.024	0.023	0.019	0.012	0.01	0.01	0.01	0.01	0.012	0.032	0.107	0.324
