Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
015	Deep Straw	Lee Filters	#FFCD00	0.041	0.018	0.013	0.01	0.01	0.01	0.01	0.01	0.012	0.018	0.03	0.066	0.173	0.51	1.415	3.151	5.464	7.634	9.611	11.815	14.486	17.198	19.479	21.456	24.258	29.142	36.895	46.747	56.697	65.683	73.738	80.178	83.601	83.933	82.624	82.365	83.811	86.124	87.768	87.759	86.43	84.745	84.082	85.149	87.398	89.4	90.555	90.226	88.838	87.565	86.927	87.225	88.457	90.108	91.509	91.841	91.202	90.031	88.814	87.818
