Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
442	Half C.T. Straw	#FCDCAD	35.917	32.444	29.629	27.931	27.137	26.504	26.237	26.691	28.37	31.108	34.421	37.857	41.911	46.956	53.24	59.059	62.676	63.314	62.36	61.652	61.557	61.771	61.64	61.276	60.901	61.275	62.048	63.218	64.233	64.698	64.481	64.861	65.956	68.837	73.381	77.857	80.421	81.634	81.39	81.121	81.417	82.23	83.514	85.207	86.706	86.99	86.684	85.709	84.56	83.533	83.353	83.92	84.959	86.685	88.48	90.189	91.442	91.824	91.603	90.508
