Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
269	LEE Heat Shield	Lee Filters	#FFFFFF	90.29	90.908	90.235	89.392	90.05	91.552	92.133	91.265	89.776	89.342	90.85	92.775	93.186	92.102	89.949	88.878	89.417	91.612	93.751	94.234	93.028	91.025	89.402	89.056	90.491	92.479	94.24	94.76	93.591	91.753	89.864	88.617	88.533	90.437	92.173	94.111	95.165	94.992	93.944	92.211	90.669	89.372	89.095	89.843	90.952	92.524	94.104	95.161	95.22	94.664	93.869	92.251	90.503	89.74	89.318	89.055	89.726	90.713	91.929	92.976
