Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
322	Soft Green	Lee Filters	#41F5BE	24.567	24.386	23.78	22.833	22.406	22.668	23.774	25.211	27.202	29.994	33.556	37.92	43.364	49.909	57.234	63.426	67.61	69.683	70.533	70.976	70.745	69.827	68.035	66.059	63.567	61.174	58.158	54.752	50.734	46.062	40.92	35.685	30.407	25.468	21.31	17.722	14.846	12.242	9.828	7.731	6.173	5.154	4.574	4.293	4.249	4.43	4.814	5.28	5.659	5.781	5.524	4.905	4.296	4.057	4.229	5.056	6.843	9.817	13.836	18.733
