Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
715	Cabana Blue	Lee Filters	#3C6EDC	34.478	39.169	43.209	47.774	53.148	57.886	62.925	65.861	66.285	65.275	63.72	60.621	57.075	53.422	49.316	44.506	39.269	33.867	28.419	23.329	18.713	14.853	11.527	8.744	6.381	4.499	3.169	2.257	1.644	1.201	0.867	0.621	0.45	0.336	0.278	0.268	0.316	0.435	0.597	0.718	0.707	0.582	0.43	0.316	0.27	0.305	0.486	1.006	2.299	5.036	9.3	13.873	16.919	19.1	21.396	24.875	31.07	40.024	49.643	57.996
