Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
713	J.Winter Blue	#003CA0	6.589	9.345	11.587	13.885	15.876	17.928	21.022	23.26	24.91	24.854	23.097	21.505	19.377	16.426	13.614	10.689	8.022	5.902	4.07	2.487	1.328	0.635	0.299	0.157	0.099	0.067	0.041	0.018	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.025	0.068
