Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
071	Tokyo Blue	#0000B4	8.531	11.249	13.914	16.345	19.094	22.731	26.085	28.312	29.187	27.664	24.599	21.373	17.717	13.805	10.367	7.514	5.101	3.265	1.924	1.022	0.49	0.217	0.096	0.044	0.024	0.013	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.012	0.03	0.064	0.108	0.131	0.119	0.103	0.108	0.144	0.272	0.654	1.587	3.401
