Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
221	Blue Frost	Lee Filters	#F5FFFF	55.968	56.667	56.74	56.821	56.864	56.93	56.9	56.941	56.964	56.96	56.892	56.956	57.027	56.938	57.121	57.12	57.004	56.942	57.017	56.955	57.103	57.053	56.91	56.948	56.763	56.778	56.696	56.747	56.784	56.757	56.842	56.786	56.704	56.598	56.732	57.011	57.08	57.287	57.569	57.825	57.896	57.764	57.946	57.956	57.912	58.303	58.851	59.376	59.949	60.87	61.386	61.825	62.282	62.721	62.817	62.93	63.298	63.456	63.368	63.669
