Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
332	Special Rose Pink	#FF3787	20.86	20.952	21.389	21.523	21.199	20.904	20.884	20.549	19.668	18.187	16.339	14.186	12.063	9.979	8.002	6.191	4.626	3.366	2.374	1.588	0.975	0.551	0.307	0.187	0.137	0.123	0.117	0.103	0.074	0.042	0.021	0.014	0.016	0.025	0.067	0.28	0.97	3.463	9.757	20.81	34.132	47.214	58.109	66.069	70.868	73.396	75.077	76.465	78.213	80.15	82.057	83.6	84.462	84.661	84.27	83.777	83.392	83.351	83.563	84.098
