Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
729	Scuba Blue	Lee Filters	#00AFAA	0.672	1.542	2.568	3.858	5.032	6.238	8.362	10.774	13.235	15.291	16.52	18.521	21.991	25.781	30.18	35.155	38.971	41.191	42.706	41.651	38.056	34.057	29.191	23.037	17.25	12.258	7.928	4.572	2.366	1.018	0.361	0.105	0.029	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
