Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
110	Middle Rose	Lee Filters	#FFB4C8	62.41	63.68	63.501	63.362	64.028	65.035	64.938	64.008	63.74	63.234	61.768	59.473	57.526	55.968	54.38	52.42	49.866	47.991	46.259	44.722	42.889	40.74	38.939	38.174	38.434	39.061	39.216	38.196	36.182	33.927	32.462	32.331	34.603	39.232	45.997	54.343	62.241	68.776	74.201	78.891	82.803	85.952	88.336	89.49	89.974	90.116	89.608	89.129	89.123	89.61	90.076	90.692	91.0	91.184	91.019	90.686	90.459	90.333	90.324	90.484
