Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
010	Medium Yellow	#FFFF00	0.013	0.01	0.01	0.011	0.01	0.01	0.01	0.01	0.013	0.015	0.022	0.046	0.15	0.732	3.554	12.475	29.092	48.004	64.175	73.945	77.984	79.753	82.685	86.481	88.849	88.722	87.489	86.281	87.193	89.324	91.079	90.979	89.85	88.326	87.264	87.464	88.578	90.119	91.048	91.114	90.47	89.505	88.763	88.837	89.501	90.126	91.148	91.44	91.239	90.838	90.436	89.969	89.751	89.672	89.889	89.756	89.661	89.857	89.767	89.653
