Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
328	Follies Pink	#FF64C8	52.366	52.706	51.563	51.791	53.994	54.657	53.618	52.381	52.721	52.345	49.647	45.385	41.756	38.599	35.177	31.216	27.025	23.27	19.821	16.359	12.761	9.409	6.901	5.429	4.776	4.593	4.388	3.753	2.701	1.69	1.064	0.825	0.913	1.467	3.037	7.065	14.664	26.514	40.366	53.448	63.38	69.716	73.736	76.744	79.213	81.127	83.046	84.247	84.977	85.409	85.569	85.482	85.523	85.707	86.259	86.824	87.501	88.286	88.828	89.268
