Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
169	Lilac Tint	#FADCF0	72.404	71.159	72.867	75.808	76.251	74.442	73.708	75.383	77.508	77.899	76.101	74.664	74.952	76.032	76.699	75.591	73.18	71.071	70.072	69.899	69.367	68.173	65.662	62.905	60.744	59.429	58.176	56.87	54.886	51.954	49.046	46.845	46.039	47.028	49.259	52.391	55.585	58.599	61.223	62.833	63.628	63.875	63.67	63.632	64.152	65.816	68.357	71.836	75.351	78.787	81.266	83.262	84.477	85.527	86.518	87.429	88.334	88.902	89.631	89.78
