Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
505	Sally Green	#E3FF5A	1.146	0.706	0.465	0.339	0.283	0.269	0.3	0.378	0.53	0.818	1.376	2.646	5.62	12.385	24.8	42.693	61.709	74.262	79.247	81.556	85.054	88.709	90.014	88.38	85.876	84.494	84.983	86.209	86.825	85.377	82.693	79.568	76.935	74.987	73.392	71.9	70.088	67.163	63.487	59.177	55.696	53.474	52.379	51.628	51.313	51.505	52.066	52.648	52.748	51.932	49.327	44.597	39.149	35.946	34.889	36.572	41.815	49.592	57.637	64.883
