Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
794	Pretty n Pink	#FFAFDC	66.264	68.391	68.954	68.141	67.881	68.97	70.774	70.987	69.626	67.648	66.761	66.308	65.313	63.032	59.84	57.071	55.074	53.799	52.033	49.316	45.572	41.919	39.223	37.647	37.232	37.339	36.376	33.671	29.773	25.581	22.382	21.144	22.539	27.165	35.104	45.75	56.162	65.1	71.982	77.155	81.43	85.233	88.505	90.698	92.015	91.979	91.64	90.679	89.954	89.703	90.31	90.975	91.76	93.064	93.511	93.285	92.634	91.89	90.923	89.596
