Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
200	Double C.T. Blue	#91BEF5	45.896	50.03	53.96	56.189	56.942	58.624	61.089	62.931	63.759	64.377	64.342	63.744	62.645	61.775	60.84	59.121	56.055	52.229	48.408	44.8	40.546	35.041	28.932	23.631	19.584	16.725	14.629	12.563	10.366	8.249	6.711	5.94	6.015	6.849	8.19	9.819	11.152	11.656	11.1	9.78	8.376	7.382	6.902	6.803	6.951	7.406	8.134	8.96	9.638	9.841	9.358	8.18	6.76	5.895	5.711	6.211	7.965	11.401	16.291	21.916
