Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
750	Durham Frost	#FAF1FE	89.372	89.453	89.531	89.701	89.718	89.982	89.813	89.849	89.907	89.827	89.828	90.157	89.862	89.725	89.907	89.757	89.811	89.802	89.916	90.228	89.938	90.073	90.201	89.837	89.993	89.921	89.91	90.114	90.043	89.922	90.045	89.994	90.221	90.109	90.31	90.508	90.516	90.303	90.492	90.379	90.391	90.435	90.52	90.59	90.655	90.598	90.618	90.564	90.435	90.488	90.506	90.452	90.219	90.277	90.232	90.22	90.092	90.097	90.304	89.996
