Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
721	Berry Blue	#0082E6	31.262	36.573	39.419	42.435	46.136	48.8	51.46	53.322	54.7	54.709	53.646	52.404	50.354	46.66	42.852	39.699	36.351	32.128	27.329	22.285	17.513	13.329	10.198	8.173	6.877	5.844	4.688	3.315	2.059	1.175	0.71	0.512	0.475	0.541	0.688	0.877	1.018	1.034	0.903	0.698	0.521	0.402	0.342	0.319	0.328	0.359	0.418	0.489	0.545	0.563	0.512	0.413	0.32	0.28	0.291	0.376	0.61	1.116	2.05	3.565
