Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
550	ALD Gold	Lee Filters	Unknown	3.168	2.528	2.084	1.759	1.554	1.442	1.428	1.516	1.702	2.011	2.51	3.39	4.878	7.255	10.66	14.42	18.085	21.354	24.306	27.028	29.028	30.303	31.222	32.285	33.753	35.702	37.656	39.091	40.042	40.92	42.72	45.673	49.756	54.934	60.11	64.399	67.064	68.242	68.253	67.395	66.596	66.111	66.008	65.719	65.423	65.209	65.615	66.018	66.425	66.189	64.657	60.836	56.385	54.111	53.421	54.906	59.565	65.76	71.763	76.427
