Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
035	Light Pink	Lee Filters	#FFC8D2	68.442	70.383	69.636	68.431	68.803	70.833	71.287	69.37	67.299	66.775	67.377	67.755	66.263	63.834	61.911	61.128	61.049	60.968	59.587	57.32	54.929	52.804	51.685	51.389	51.806	52.165	52.094	51.06	49.316	46.717	44.726	43.944	45.561	50.267	57.564	65.258	71.459	75.938	79.352	82.207	84.714	87.349	89.11	89.669	89.58	88.941	87.658	86.458	86.112	86.363	86.95	88.511	89.94	91.356	92.281	92.39	91.916	91.204	90.474	89.044
