Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
279	Eighth Minus Green	Lee Filters	#FFF3F7	83.005	83.755	85.011	84.406	83.919	84.248	84.407	84.437	84.809	86.276	87.418	86.691	85.636	85.939	88.237	90.424	90.574	88.26	85.836	84.918	86.162	88.118	88.666	86.989	84.622	82.695	82.157	82.394	82.631	81.716	79.889	77.734	77.192	78.854	81.552	85.325	88.763	91.695	93.025	92.572	91.536	90.086	89.063	88.829	89.493	90.669	92.124	93.255	93.918	93.879	93.575	93.136	92.516	92.312	92.276	92.44	92.784	92.549	92.606	92.219
