Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
650	Industry Sodium	Lee Filters	#C8A862	8.554	7.114	6.054	5.311	4.855	4.68	4.821	5.241	5.957	7.025	8.568	10.887	14.209	18.434	22.935	26.78	29.27	30.406	30.373	29.752	29.035	28.295	27.886	27.902	28.274	29.059	29.81	30.252	30.45	30.679	31.364	33.041	35.58	38.766	41.881	44.22	45.304	44.883	43.24	40.905	38.905	37.696	37.054	36.823	36.813	37.107	37.773	38.243	38.594	37.899	35.628	31.758	27.955	26.253	26.001	27.895	33.089	40.772	48.658	55.436
