Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
795	Magical Magenta	#FA46C8	46.376	48.039	48.959	48.91	49.637	50.594	51.012	51.133	51.996	50.832	47.879	44.665	42.273	39.012	34.243	29.295	25.017	21.124	17.008	12.746	8.707	5.439	3.223	1.984	1.399	1.133	0.948	0.688	0.382	0.17	0.078	0.05	0.054	0.115	0.345	1.285	3.821	9.27	17.466	26.617	35.165	42.825	49.72	56.499	63.571	69.817	75.219	79.014	81.46	83.109	84.042	84.423	84.547	84.815	84.578	84.609	85.025	85.673	86.38	86.935
