Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
013	Straw Tint	Lee Filters	#FCD89B	30.205	29.182	28.404	28.543	29.314	29.672	29.185	28.53	28.368	28.988	30.115	31.184	32.026	32.973	34.577	36.933	40.057	43.229	45.795	47.285	48.75	50.603	53.339	57.047	60.662	63.036	63.879	63.558	64.099	66.848	71.455	76.556	80.919	83.642	85.237	85.718	85.704	85.795	86.044	86.187	86.432	86.647	86.536	86.539	86.7	86.663	86.733	87.241	87.761	88.555	89.056	89.5	89.774	89.782	89.516	88.923	88.9	89.064	89.183	89.505
