Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
735	Velvet Green	Lee Filters	#00BE78	0.265	0.346	0.378	0.389	0.394	0.393	0.446	0.551	0.709	0.942	1.276	1.799	2.776	4.617	8.018	13.497	21.127	29.665	36.31	40.252	42.193	41.02	37.718	33.635	28.702	23.061	17.682	12.713	8.431	4.962	2.575	1.144	0.442	0.152	0.052	0.013	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
