Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
002	Rose Pink	Lee Filters	#FF78DC	65.319	67.66	70.203	70.237	68.656	67.995	69.09	71.375	72.28	70.346	67.129	64.158	61.828	59.934	57.164	53.286	48.724	44.414	40.181	35.624	30.526	25.299	20.803	17.912	16.361	15.661	14.806	12.912	10.096	7.259	5.338	4.549	4.976	6.905	11.19	19.139	30.271	43.566	56.491	66.954	74.607	80.101	83.818	86.374	87.97	88.928	89.215	89.448	89.357	89.488	89.587	89.574	89.584	89.707	89.867	89.73	89.941	90.094	89.852	89.906
