Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
763	Wheat	Lee Filters	#FCF0D2	39.648	44.716	47.332	49.082	50.58	50.507	49.613	49.397	51.091	53.477	54.9	55.013	55.623	58.148	62.44	66.421	68.481	68.433	68.567	69.746	72.088	74.516	75.687	75.274	74.582	74.964	76.6	79.169	81.656	83.114	83.235	82.708	82.119	82.032	82.749	84.012	85.039	85.988	86.113	86.306	86.352	86.127	86.324	86.664	86.972	87.152	87.329	87.27	87.077	87.014	87.207	87.458	87.617	87.658	87.674	87.334	86.722	86.258	85.724	85.22
