Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
188	Cosmetic Highlight	Lee Filters	#FFEBD7	59.938	60.15	60.17	60.135	60.111	60.311	60.293	60.302	60.169	59.86	59.748	59.492	59.545	59.28	58.904	58.859	59.089	59.237	59.322	59.246	59.639	60.435	61.173	61.916	62.412	62.946	63.407	64.216	65.37	66.584	68.075	69.499	70.563	71.328	71.861	72.259	72.529	72.818	73.247	73.443	73.419	73.405	73.583	73.407	73.634	74.118	74.481	74.827	74.941	75.1	75.026	74.85	74.755	75.131	75.227	75.644	75.991	76.114	76.317	76.386
