Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
444	Eighth C.T. Straw	#FAF3E8	71.168	68.165	66.063	65.537	66.75	68.422	69.672	69.124	68.387	68.18	69.395	72.087	76.068	79.556	81.342	81.459	80.288	79.12	78.599	79.094	80.559	82.157	83.247	83.535	82.623	81.544	80.124	78.944	78.595	78.919	79.52	81.098	82.711	84.118	85.279	86.03	85.981	85.645	84.741	84.233	84.118	84.095	84.711	85.442	86.544	87.604	88.858	89.498	90.038	90.055	89.995	89.694	89.346	89.096	88.706	88.576	88.72	88.948	89.23	89.62
