Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
504	Waterfront Green	Lee Filters	#D2F5DC	57.885	59.741	58.204	56.07	55.706	57.858	60.311	61.073	60.064	59.582	60.8	64.163	68.269	71.371	72.679	72.996	73.631	74.534	76.348	77.514	77.482	76.162	74.288	72.433	70.9	69.596	67.993	66.035	63.302	60.091	56.911	54.52	52.808	51.917	51.244	50.656	49.786	48.564	46.705	44.174	41.928	40.373	39.356	38.816	38.694	39.339	40.438	41.805	42.536	42.482	40.967	38.044	35.11	34.186	34.66	37.507	43.261	50.826	58.198	64.77
