Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
700	Perfect Lavender	#7D00CD	32.216	35.433	38.703	41.482	44.598	48.514	51.629	53.176	53.17	52.16	50.214	47.332	43.61	39.679	35.489	31.129	26.627	21.961	17.438	13.332	9.907	7.18	5.263	3.847	2.828	1.972	1.328	0.879	0.587	0.423	0.339	0.308	0.312	0.339	0.398	0.536	0.758	1.157	1.733	2.252	2.476	2.277	1.886	1.545	1.416	1.593	2.315	4.091	7.872	14.75	24.959	37.184	49.231	59.6	67.87	74.324	79.221	83.37	86.045	87.77
