Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
179	Chrome Orange	Lee Filters	#FFBE00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.021	0.061	0.22	0.826	2.459	5.487	9.245	12.74	15.337	17.264	19.337	21.941	25.15	28.389	30.79	32.004	33.241	35.789	40.865	48.924	58.745	67.833	74.631	79.495	82.628	84.552	85.384	86.321	87.01	88.002	88.712	88.632	88.045	87.227	86.685	86.412	87.246	88.181	89.335	90.458	90.662	90.183	88.682	87.58	86.649	86.236	87.041	88.207	89.588
