Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
790	Moroccan Pink	Lee Filters	#FFB4A5	44.915	45.866	46.601	46.931	46.85	46.882	46.809	46.599	45.872	44.604	43.033	41.342	39.826	38.409	37.204	36.132	35.307	34.529	34.043	33.897	34.06	34.652	35.528	36.499	37.775	38.811	40.15	41.811	44.066	46.866	50.498	53.96	57.313	60.289	63.557	66.739	69.741	72.847	76.116	78.927	81.295	82.991	84.266	85.077	85.414	85.547	85.59	85.21	85.303	85.252	85.348	85.857	86.01	86.461	87.177	87.725	87.611	88.063	88.359	88.121
