Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
120	Deep Blue	#005FBE	6.841	9.515	12.486	15.759	20.376	26.502	31.98	36.134	38.511	38.944	37.372	35.297	33.137	29.877	25.718	21.959	17.927	13.605	9.789	7.064	5.05	3.496	2.232	1.266	0.623	0.281	0.134	0.073	0.046	0.029	0.018	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.025	0.115	0.339	0.594	0.803	1.068	1.562	2.775	5.775	11.375	19.418
