Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
287	Double C.T. Orange	#FFA055	3.968	4.021	4.033	4.047	4.064	4.063	3.931	3.722	3.533	3.499	3.659	3.985	4.459	5.17	6.078	7.294	8.86	10.658	12.601	14.493	16.369	18.302	20.331	22.24	23.964	25.409	26.575	27.905	29.592	32.015	34.882	37.919	40.735	44.024	47.714	52.387	57.181	62.552	67.926	72.541	76.407	79.466	81.611	83.349	84.748	86.025	86.571	86.877	86.578	86.065	85.869	85.92	86.473	87.496	88.638	89.747	90.824	91.337	91.304	91.04
