Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
363	Special Medium Blue	Lee Filters	#006EC3	21.438	26.797	30.775	33.655	36.714	39.804	43.237	45.525	46.938	47.3	45.743	43.275	41.148	38.234	34.54	30.637	26.656	22.548	18.344	14.119	10.171	7.065	4.981	3.785	3.068	2.501	1.882	1.199	0.646	0.318	0.167	0.111	0.096	0.103	0.129	0.163	0.189	0.19	0.158	0.114	0.074	0.054	0.042	0.039	0.04	0.044	0.054	0.07	0.082	0.088	0.081	0.065	0.048	0.042	0.043	0.056	0.098	0.203	0.445	0.935
