Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
651	HI Sodium	Lee Filters	#FF9B5F	15.503	15.191	15.082	15.05	15.135	15.318	15.348	15.215	15.07	15.006	15.115	15.465	16.074	16.868	17.93	19.222	20.829	22.547	24.314	25.989	27.771	29.574	31.571	33.672	35.685	37.457	38.556	39.156	39.718	40.649	41.632	42.804	44.562	48.361	54.253	61.535	68.111	73.55	77.609	79.726	80.395	79.939	78.95	78.511	78.488	78.697	79.382	79.475	79.01	78.049	76.287	73.937	71.724	71.124	71.324	72.665	75.494	78.632	80.107	80.553
