Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
159	No Colour Straw	Lee Filters	#FFFAEB	72.335	70.753	71.301	72.443	72.968	72.194	71.138	70.27	70.845	72.451	74.582	76.979	78.404	79.399	79.84	80.177	80.682	81.882	83.056	84.296	85.056	85.903	85.635	85.553	85.754	86.477	87.179	88.461	89.496	90.429	90.588	90.657	90.491	90.199	90.082	89.821	90.029	89.772	90.322	90.584	90.839	91.067	91.276	91.284	91.334	91.376	91.083	91.257	90.784	90.736	90.894	90.899	90.987	91.03	91.43	91.202	91.379	91.591	91.972	92.0
