Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
506	Marlene	Lee Filters	#FFDACE	49.208	49.513	51.163	51.496	49.911	48.179	48.425	49.41	49.379	47.931	46.37	46.254	47.745	50.029	51.615	51.977	51.735	51.876	53.052	54.722	56.412	57.27	57.218	56.981	57.199	57.996	59.204	60.404	61.416	62.274	63.128	64.888	67.03	69.978	72.906	75.839	78.254	80.189	81.876	82.535	83.06	83.3	83.264	83.155	83.259	83.737	84.13	85.153	85.772	86.557	87.144	88.199	89.302	90.553	91.803	92.661	93.112	93.29	93.038	92.661
