Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
090	Dark Yellow Green	Lee Filters	#00BE00	0.204	0.245	0.275	0.303	0.324	0.331	0.347	0.371	0.408	0.478	0.584	0.76	1.042	1.524	2.376	3.803	6.118	9.537	13.884	18.411	22.68	26.322	28.437	29.118	28.79	27.208	24.833	21.804	18.234	14.398	10.758	7.465	4.808	2.934	1.774	1.045	0.633	0.371	0.204	0.104	0.053	0.03	0.02	0.015	0.016	0.017	0.019	0.022	0.029	0.028	0.027	0.018	0.012	0.01	0.01	0.01	0.015	0.038	0.109	0.305
