Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
144	No Colour Blue	#5AE1E6	55.149	58.27	61.283	66.426	70.312	71.208	72.656	76.321	79.868	79.7	77.527	77.185	79.431	80.782	79.269	76.382	73.969	73.612	73.331	71.233	67.788	64.044	61.181	58.857	55.863	51.798	47.273	42.963	39.475	36.54	33.357	29.248	24.773	20.418	17.031	14.721	13.396	12.603	11.774	10.504	9.117	7.806	6.705	5.914	5.595	5.707	6.408	7.633	9.125	10.494	11.004	10.463	9.402	9.028	9.232	10.507	13.526	18.167	23.509	29.044
