Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
182	Light Red	Lee Filters	#F50000	0.417	0.437	0.446	0.448	0.446	0.438	0.413	0.379	0.331	0.274	0.221	0.174	0.137	0.105	0.083	0.065	0.051	0.041	0.034	0.027	0.024	0.022	0.024	0.026	0.028	0.033	0.04	0.053	0.077	0.12	0.198	0.312	0.473	0.739	1.27	2.382	4.337	7.751	13.235	21.321	31.319	41.52	49.666	55.883	60.924	65.469	68.275	69.955	70.854	71.557	72.381	73.196	73.827	74.176	74.842	75.637	76.332	76.766	76.759	76.35
