Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
022	Dark Amber	Lee Filters	#FF6900	0.527	0.492	0.464	0.437	0.403	0.371	0.325	0.283	0.242	0.21	0.177	0.151	0.129	0.115	0.108	0.106	0.109	0.118	0.14	0.185	0.265	0.391	0.547	0.713	0.924	1.352	2.305	4.248	7.066	9.439	9.961	9.181	8.989	10.72	15.67	25.133	37.862	51.686	63.425	71.855	76.282	78.283	79.075	80.187	81.799	83.047	83.779	83.267	82.75	82.79	83.245	84.173	84.968	85.617	85.915	85.706	85.591	85.775	85.902	85.943
