Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
049	Medium Purple	#BE0091	25.91	28.19	29.517	29.969	31.024	32.307	32.436	31.739	30.784	28.998	26.302	22.928	20.01	17.357	14.546	11.721	9.167	7.115	5.416	3.945	2.659	1.648	0.957	0.566	0.363	0.265	0.2	0.139	0.082	0.043	0.023	0.015	0.013	0.02	0.044	0.17	0.46	1.369	3.59	6.821	10.275	12.637	13.77	14.209	14.791	16.382	19.699	25.334	33.168	42.464	52.148	61.331	69.502	76.097	81.241	84.325	85.826	86.087	85.91	85.527
