Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
601	– Silver	Unknown	26.028	25.629	24.724	24.009	22.837	21.129	19.346	17.847	16.218	14.538	13.075	11.908	11.109	10.631	10.481	10.587	10.813	11.043	11.272	11.689	12.45	13.472	14.423	14.816	14.54	13.735	12.587	11.267	9.824	8.25	6.624	5.314	4.387	3.908	3.819	4.096	4.729	5.614	6.386	6.606	6.26	5.586	4.827	4.238	4.042	4.424	5.665	7.926	11.474	15.776	19.327	20.533	19.263	18.498	19.01	21.421	27.141	35.809	45.089	53.634
