Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
503	Quarter New Colour Blue	Lee Filters	#F4FAFF	82.356	81.061	82.981	86.189	87.241	85.813	84.816	85.481	87.038	88.256	87.836	86.857	86.524	86.143	86.504	86.254	85.877	85.318	84.879	84.52	83.766	82.294	80.687	79.049	77.957	77.493	77.416	76.543	75.171	73.107	70.753	68.844	68.041	68.304	69.282	70.958	72.841	74.364	74.449	73.373	71.66	69.941	68.61	67.695	67.869	69.079	71.403	74.23	77.172	78.727	78.659	76.471	72.781	70.839	70.177	71.352	75.094	79.355	82.666	85.871
