Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
207	Full C.T. Orange + .3ND	Lee Filters	#F0B46B	8.239	8.353	8.462	8.632	8.701	8.742	8.811	8.748	8.659	8.597	8.784	9.348	10.08	10.829	11.655	12.765	14.178	15.692	17.086	18.159	19.212	20.429	21.778	22.985	23.829	24.251	24.504	25.181	26.092	27.522	29.274	30.606	31.465	32.415	34.105	36.389	38.497	40.471	41.794	41.97	41.931	42.069	42.641	43.099	43.545	44.091	44.854	45.869	46.741	47.306	47.027	45.327	42.289	40.515	40.699	43.381	49.172	56.482	63.237	68.532
