Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
236	H.M.I. (to Tungsten)	#FAC795	12.911	14.592	16.233	17.177	17.492	17.822	18.343	19.313	20.641	21.814	22.48	22.988	24.443	27.174	30.501	33.8	37.038	40.022	42.2	43.26	43.621	43.954	44.18	44.182	43.886	43.99	45.02	46.713	48.546	50.261	51.535	52.894	54.808	57.548	60.704	64.114	67.26	70.741	74.77	79.041	82.579	84.872	85.573	85.486	85.652	86.088	87.655	89.605	91.22	91.481	91.016	89.84	88.173	87.589	87.331	88.21	89.194	90.379	91.363	91.653
