Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
142	Pale Violet	Lee Filters	#AAAAF0	62.537	66.679	67.266	69.478	74.185	76.791	77.083	79.05	80.862	79.591	77.428	75.915	73.968	71.254	68.435	66.088	62.144	57.591	53.022	49.198	45.156	40.345	35.326	31.064	27.463	24.183	21.037	18.115	15.662	13.612	11.881	10.439	9.378	8.656	8.397	8.764	9.817	11.686	13.777	15.294	15.558	14.435	12.655	11.191	10.563	11.363	14.134	19.578	27.949	39.117	51.086	62.467	71.691	78.891	83.997	87.755	90.144	91.386	91.279	91.386
