Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
121	LEE Green	#B4FF64	3.02	2.395	1.927	1.595	1.384	1.3	1.367	1.615	2.082	2.789	3.857	5.711	9.109	15.356	25.546	39.603	55.641	68.457	74.534	77.642	81.029	84.064	85.079	83.733	81.769	80.481	80.413	79.744	77.862	75.037	71.586	67.983	64.474	60.682	56.874	53.419	50.152	46.683	42.073	36.849	32.268	29.069	27.208	25.969	25.36	25.21	25.416	25.508	25.055	23.509	20.557	16.461	12.532	10.288	9.54	10.446	13.538	19.232	26.854	35.35
