Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
764	Sun Colour Straw	#FCE6B4	25.846	31.711	35.088	36.182	36.835	37.557	38.352	38.47	38.65	39.514	41.458	44.283	47.41	50.02	52.146	54.473	57.348	60.632	63.953	66.271	67.536	67.831	68.102	68.81	69.849	71.756	73.744	75.888	77.686	79.375	80.538	82.189	83.324	84.293	84.987	85.135	85.154	85.229	85.749	86.775	88.145	89.236	90.173	90.138	89.506	88.464	87.599	86.575	86.362	86.595	87.609	88.856	90.414	91.791	92.637	92.76	92.504	91.538	90.327	88.875
