Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
602	– Platinum	Unknown	16.144	17.232	18.141	18.909	19.735	20.454	21.232	22.024	22.817	23.582	24.166	24.49	24.651	24.599	24.207	23.789	23.32	22.713	22.004	21.304	20.591	19.884	18.938	17.992	17.092	16.353	15.662	15.083	14.648	14.173	13.704	13.216	12.791	12.482	12.295	12.441	12.588	12.806	12.853	12.643	12.246	12.0	11.93	11.966	12.253	12.798	13.602	14.596	15.522	16.066	15.779	14.398	12.719	11.927	12.249	14.16	18.207	24.643	32.084	40.106
