Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
716	Mikkel Blue	Lee Filters	#0064D2	15.561	20.176	25.132	30.719	37.548	45.719	53.992	59.021	61.077	60.692	58.499	54.894	50.842	46.293	41.232	35.687	29.697	23.68	18.263	13.928	10.564	7.858	5.487	3.456	1.953	1.032	0.569	0.347	0.237	0.165	0.101	0.052	0.022	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.034	0.158	0.586	1.521	2.746	3.997	5.369	7.203	10.3	15.681	23.153	31.725
