Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
747	Easy White	Lee Filters	#F5B99F	20.821	20.094	19.596	19.001	18.42	18.31	18.599	18.679	18.779	19.043	19.66	20.264	20.683	21.27	21.901	22.247	22.058	21.437	20.805	20.425	20.192	19.981	19.756	19.822	20.22	21.018	21.983	22.881	23.568	24.239	25.062	26.34	28.466	32.098	36.758	41.456	44.468	45.722	45.793	45.079	44.533	44.575	44.461	44.411	44.117	44.281	44.873	45.723	46.612	46.683	44.905	41.196	37.115	35.471	35.005	37.228	42.825	50.681	58.463	65.39
