Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
703	Cold Lavender	Lee Filters	#D282DC	51.653	54.689	56.692	57.551	57.794	58.566	59.897	61.127	61.07	59.585	57.714	55.982	54.539	52.623	49.937	46.437	42.993	39.647	36.489	32.883	28.942	24.909	21.545	19.239	17.909	17.03	15.965	14.161	11.737	9.37	7.739	7.142	7.705	9.61	13.007	17.935	23.211	27.932	30.98	31.915	31.618	31.023	30.416	30.044	29.923	30.005	30.253	30.521	30.676	30.199	28.815	26.084	22.787	20.811	20.445	21.949	25.623	30.871	36.527	42.079
