Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
780	AS Golden Amber	Lee Filters	#FF6F00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.011	0.017	0.027	0.046	0.075	0.118	0.173	0.261	0.406	0.625	0.897	1.155	1.422	1.8	2.593	4.326	7.568	12.835	21.208	33.077	46.9	58.342	66.085	71.134	74.514	77.637	79.777	80.857	80.861	80.268	79.728	79.958	80.929	82.012	82.96	83.324	82.888	81.991	81.406	81.433	81.894	82.905	84.557	85.478	86.226
