Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
727	QFD Blue	Lee Filters	#00A5B4	0.405	1.063	1.995	3.207	4.563	5.937	8.394	11.591	14.624	17.087	18.589	20.571	24.328	28.837	33.502	37.558	40.691	42.015	40.97	38.399	34.377	29.127	23.503	17.783	12.477	8.004	4.689	2.43	1.083	0.395	0.121	0.034	0.014	0.011	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01
