Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
189	Cosmetic Silver Moss	Lee Filters	#EEEDD8	53.388	51.958	50.758	49.692	48.789	48.259	48.12	48.625	49.412	50.214	51.607	53.315	55.498	58.153	60.925	63.772	65.741	67.224	68.345	68.766	68.993	69.082	69.116	69.271	69.394	69.783	69.916	69.867	69.917	69.925	70.024	70.08	70.222	70.505	70.592	70.919	70.474	70.371	70.106	69.686	69.255	69.326	69.969	70.11	70.223	70.471	70.309	70.301	70.097	70.008	69.5	68.297	66.636	65.29	64.899	65.363	66.961	69.246	71.262	72.922
