Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
046	Dark Magenta	Lee Filters	#DC005A	7.867	7.405	6.963	6.367	5.781	5.429	5.157	4.97	4.875	4.723	4.569	4.508	4.517	4.483	4.315	3.948	3.406	2.792	2.202	1.641	1.111	0.677	0.391	0.245	0.178	0.151	0.131	0.099	0.055	0.024	0.01	0.01	0.01	0.01	0.033	0.161	0.631	2.244	5.926	11.702	17.871	23.087	26.673	28.763	29.987	31.606	34.582	39.523	46.262	54.228	61.928	68.532	73.525	77.271	80.001	82.05	83.312	84.557	85.784	86.169
