Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
180	Dark Lavender	#A064E6	45.43	47.582	49.824	54.041	57.58	60.023	62.897	64.845	64.468	63.079	60.973	57.618	53.666	50.262	46.262	41.179	35.792	31.006	26.329	21.329	16.417	12.591	9.781	7.855	6.312	4.899	3.636	2.622	1.883	1.382	1.087	0.935	0.901	0.964	1.118	1.451	2.038	3.011	4.293	5.48	5.966	5.629	4.824	4.067	3.725	4.05	5.376	8.465	14.156	23.13	34.739	47.252	58.576	68.127	75.266	79.898	82.594	84.116	84.79	85.29
