Filter Number	Filter Name	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
242	LEE Fluorescent 4300 Kelvin	#B9E6B9	30.813	31.634	32.498	33.205	33.373	33.238	33.606	34.579	35.293	35.191	36.089	38.251	41.579	44.919	47.199	49.201	52.358	56.462	60.282	62.363	62.352	61.231	60.268	59.851	59.179	58.102	56.213	53.096	48.776	44.053	39.392	35.976	34.188	33.738	33.964	34.043	33.291	31.555	28.938	25.969	23.498	21.995	21.123	20.794	20.832	21.274	22.008	22.775	23.197	22.871	21.451	19.194	16.83	15.962	16.232	18.445	23.109	29.942	37.5	44.513
