Filter Number	Filter Name	Manufacturer	Hex Color	405	410	415	420	425	430	435	440	445	450	455	460	465	470	475	480	485	490	495	500	505	510	515	520	525	530	535	540	545	550	555	560	565	570	575	580	585	590	595	600	605	610	615	620	625	630	635	640	645	650	655	660	665	670	675	680	685	690	695	700
020	Medium Amber	Lee Filters	#FFBE55	21.109	18.852	15.918	13.361	11.255	9.126	7.212	5.773	4.718	3.899	3.25	2.759	2.428	2.309	2.381	2.628	2.984	3.347	3.734	4.346	5.627	8.028	11.944	17.216	23.247	29.356	34.861	39.691	44.174	48.257	51.306	53.598	55.728	58.531	63.325	69.082	74.214	78.403	80.524	80.744	79.947	79.553	79.997	81.637	83.78	85.716	86.688	86.083	85.206	84.057	83.275	83.258	84.253	85.659	87.415	88.569	89.14	88.773	87.996	86.964
